"AgencyCd","SiteNo","AgencyNm","SiteName","DecLatVa","DecLongVa","HorzDatum","HorzMethod","HorzAcy","AltVa","AltUnits","AltUnitsNm","AltDatumCd","AltMethod","AltAcy","WellDepth","WellDepthUnits","WellDepthUnitsNm","NatAquiferCd","NatAqfrDesc","CountryCd","CountryNm","StateCd","StateNm","CountyCd","CountyNm","LocalAquiferCd","LocalAquiferName","SiteType","AquiferType","QwSysName","QwSnFlag","QwSnDesc","QwBaselineFlag","QwBaselineDesc","QwWellChars","QwWellCharsDesc","QwWellType","QwWellTypeDesc","QwWellPurpose","QwWellPurposeDesc","WlSysName","WlSnFlag","WlSnDesc","WlBaselineFlag","WlBaselineDesc","WlWellChars","WlWellCharsDesc","WlWellType","WlWellTypeDesc","WlWellPurpose","WlWellPurposeDesc","LithDataProvider","ConstDataProvider","Link"
"NCDWR","V45U5","North Carolina Department of Environmental Quality Division of Water Resources","Rex Rennert School","34.84","-79.09","NAD83","GPS","<.05","183.45","1","Feet","NAVD88","Trimble R10","<.1 ft","30","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","155","Robeson County","Kbc","Black Creek","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=V**45U5&tl=1"
"NCDWR","V45U4","North Carolina Department of Environmental Quality Division of Water Resources","Rex Rennert School","34.84","-79.09","NAD83","GPS","<.05","185.21","1","Feet","NAVD88","Trimble R10","<.1 ft","132","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","155","Robeson County","Kbc","Black Creek","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=V**45U4&tl=1"
"NCDWR","V45U6","North Carolina Department of Environmental Quality Division of Water Resources","Rex Rennert School","34.84","-79.09","NAD83","GPS","<.05","183.75","1","Feet","NAVD88","Trimble R10","<.1 ft","100","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","155","Robeson County","Kbc","Black Creek","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=V**45U6&tl=1"
"NCDWR","V45U2","North Carolina Department of Environmental Quality Division of Water Resources","Rex Rennert School","34.843151","-79.087593","NAD83","GPS","<.05","183.115","1","Feet","NAVD88","Trimble R10","<.1 ft","353","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","155","Robeson County","Kucf","Upper Cape Fear","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=V**45U2&tl=1"
"NCDWR","V42V2","North Carolina Department of Environmental Quality Division of Water Resources","Du Pont","34.845259","-78.850955","NAD83","GPS","<.05","151.119","1","Feet","NAVD88","Trimble R10","<.1 ft","35","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","017","Bladen County","S","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=V**42V2&tl=1"
"NCDWR","V42V4","North Carolina Department of Environmental Quality Division of Water Resources","Du Pont","34.845259","-78.850955","NAD83","GPS","<.05","151.099","1","Feet","NAVD88","Trimble R10","<.1 ft","268","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","017","Bladen County","Kucfcu","Upper Cape Fear CU","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=V**42V4&tl=1"
"NCDWR","V42V5","North Carolina Department of Environmental Quality Division of Water Resources","Du Pont","34.845259","-78.850955","NAD83","GPS","<.05","150.919","1","Feet","NAVD88","Trimble R10","<.1 ft","325","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","017","Bladen County","Kucf","Upper Cape Fear","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=V**42V5&tl=1"
"NCDWR","V42V6","North Carolina Department of Environmental Quality Division of Water Resources","Du Pont","34.845259","-78.850955","NAD83","GPS","<.05","150.779","1","Feet","NAVD88","Trimble R10","<.1 ft","95","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","017","Bladen County","S","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=V**42V6&tl=1"
"NCDWR","GG34S7","North Carolina Department of Environmental Quality Division of Water Resources","Sunset Harbor North","33.94","-78.2","NAD83","GPS","<.05","33.74","1","Feet","NAVD88","Trimble R10","<.1 ft","17.65","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","S","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=GG*34S7&tl=1"
"USGS","335629078115407","U.S. Geological Survey","BR-080 (NC-182) SUNSET HARBOR RS (SURFICIAL)","33.9413888888889","-78.1986111111111","NAD83","Global positioning system (GPS), Standard Positioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- 1 second","34","1","Feet","NAVD88","","+/- .16 ft","15","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","110QPLC","Post Miocene (Quaternary + Pliocene) Rocks","WELL","UNCONFINED","Brunswick QW","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","1","Dedicated Monitoring/Observation","Brunswick Co","1","Yes","1","Yes","2","Suspected / Anticipated Changes","2","Trend","1","Dedicated Monitoring/Observation","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=335629078115407&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","335629078115406","U.S. Geological Survey","BR-079 SUNSET HARBOR RS (PEEDEE)","33.9411111111111","-78.1986111111111","NAD83","Global positioning system (GPS), Standard Positioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- 1 second","37","1","Feet","NAVD88","","+/- .16 ft","102","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","211PEED","Peedee Formation","WELL","CONFINED","Brunswick QW","1","Yes","1","Yes","3","Known Changes","1","Surveillance","1","Dedicated Monitoring/Observation","Brunswick Co","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=335629078115406&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"NCDWR","DD33Y1","North Carolina Department of Environmental Quality Division of Water Resources","Town Creek","34.171729","-78.165279","NAD83","GPS","<.05","31.555","1","Feet","NAVD88","Trimble R10","<.1 ft","50","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","Kpd","Peedee","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=DD*33Y1&tl=1"
"NCDWR","DD33Y3","North Carolina Department of Environmental Quality Division of Water Resources","Town Creek","34.171729","-78.165279","NAD83","GPS","<.05","31.875","1","Feet","NAVD88","Trimble R10","<.1 ft","24","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","Kpd","Peedee","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=DD*33Y3&tl=1"
"NCDWR","FF33D1","North Carolina Department of Environmental Quality Division of Water Resources","Bolivia","34.071389","-78.144796","NAD83","GPS","<.05","38.909","1","Feet","NAVD88","Trimble R10","<.1 ft","60","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","S","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=FF*33D1&tl=1"
"NCDWR","FF33D2","North Carolina Department of Environmental Quality Division of Water Resources","Bolivia","34.071389","-78.144796","NAD83","GPS","<.05","39.569","1","Feet","NAVD88","Trimble R10","<.1 ft","140","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","Kpd","Peedee","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=FF*33D2&tl=1"
"NCDWR","FF33S1","North Carolina Department of Environmental Quality Division of Water Resources","Boiling Springs RS 1","34.024918","-78.101785","NAD83","GPS","<.05","52.21","1","Feet","NAVD88","Trimble R10","<.1 ft","80","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","S","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=FF*33S1&tl=1"
"USGS","335849078054301","U.S. Geological Survey","BR-100 WELL 15A (CASTLE HAYNE/PEEDEE)","33.9802777777778","-78.0952777777778","NAD83","Global positioning system (GPS), Standard Positioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- 1 second","54.54","1","Feet","NAVD88","Interpolated from digital elevation model (DEM)","+/- 8 ft","158.3","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","211PEED","Peedee Formation","WELL","CONFINED","Brunswick QW","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","1","Dedicated Monitoring/Observation","Brunswick Co","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=335849078054301&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"NCDWR","FF32Y1","North Carolina Department of Environmental Quality Division of Water Resources","Boiling Springs RS 2","34.014423","-78.083039","NAD83","GPS","<.05","49.44","1","Feet","NAVD88","Trimble R10","<.1 ft","150","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","Kpd","Peedee","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=FF*32Y1&tl=1"
"NCDWR","FF32Y2","North Carolina Department of Environmental Quality Division of Water Resources","Boiling Springs RS 2","34.014423","-78.083039","NAD83","GPS","<.05","49.7","1","Feet","NAVD88","Trimble R10","<.1 ft","14","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","S","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=FF*32Y2&tl=1"
"NCDWR","GG32T4","North Carolina Department of Environmental Quality Division of Water Resources","Southport RS 4","33.941987","-78.009783","NAD83","GPS","<.05","26.927","1","Feet","NAVD88","Trimble R10","<.1 ft","200","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","Kpd","Peedee","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=GG*32T4&tl=1"
"NCDWR","GG32T5","North Carolina Department of Environmental Quality Division of Water Resources","Southport RS 4","33.941987","-78.009783","NAD83","GPS","<.05","27.167","1","Feet","NAVD88","Trimble R10","<.1 ft","74","1","Feet","N400CSLHYN","Castle Hayne aquifer","US","United States of America","37","North Carolina","019","Brunswick County","Tch","Castle Hayne","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=GG*32T5&tl=1"
"NCDWR","GG32T6","North Carolina Department of Environmental Quality Division of Water Resources","Southport RS 4","33.941987","-78.009783","NAD83","GPS","<.05","26.887","1","Feet","NAVD88","Trimble R10","<.1 ft","21","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","S","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=GG*32T6&tl=1"
"USGS","335631078003604","U.S. Geological Survey","BR-081 (NC-197) SOUTHPORT RS (PEEDEE)","33.9419444444444","-78.0097222222222","NAD83","Global positioning system (GPS), Standard Positioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- 1 second","28.08","1","Feet","NGVD29","Level or other surveying method","+/- .01 ft","200","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","211PEED","Peedee Formation","WELL","CONFINED","Brunswick QW","1","Yes","1","Yes","3","Known Changes","1","Surveillance","1","Dedicated Monitoring/Observation","Brunswick Co","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=335631078003604&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","335631078003605","U.S. Geological Survey","BR-082 (NC-198) SOUTHPORT RS (CASTLE HAYNE)","33.9419444444444","-78.0097222222222","NAD83","Global positioning system (GPS), Standard Positioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- 1 second","28.26","1","Feet","NGVD29","Level or other surveying method","+/- .1 ft","74","1","Feet","N400CSLHYN","Castle Hayne aquifer","US","United States of America","37","North Carolina","019","Brunswick County","124CSLH","Castle Hayne Limestone","WELL","CONFINED","NAWQA albesus7 Network","1","Yes","1","Yes","2","Suspected / Anticipated Changes","3","Special","1","Dedicated Monitoring/Observation","Brunswick Co","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=335631078003605&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","335631078003606","U.S. Geological Survey","BR-083 (NC-199) SOUTHPORT RS (SURFICIAL)","33.9419444444444","-78.0097222222222","NAD83","Global positioning system (GPS), Standard Positioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- 1 second","28","1","Feet","NGVD29","Level or other surveying method","+/- .1 ft","21","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","110QPLC","Post Miocene (Quaternary + Pliocene) Rocks","WELL","UNCONFINED","Brunswick QW","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=335631078003606&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"NCDWR","CC31U1","North Carolina Department of Environmental Quality Division of Water Resources","New Hanover Correctional Institute","34.26499","-77.92259","NAD83","GPS","<.05","22.02","1","Feet","NAVD88","Trimble R10","<.1 ft","30","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","129","New Hanover County","S","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=CC*31U1&tl=1"
"NCDWR","GG31J1","North Carolina Department of Environmental Quality Division of Water Resources","Fort Fisher","33.972439","-77.918429","NAD83","GPS","<.05","5.896","1","Feet","NAVD88","Trimble R10","<.1 ft","13","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","129","New Hanover County","S","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=GG*31J1&tl=1"
"NCDWR","CC29L1","North Carolina Department of Environmental Quality Division of Water Resources","Eagle Point","34.289688","-77.767845","NAD83","GPS","<.05","26.92","1","Feet","NAVD88","Trimble R10","<.1 ft","105","1","Feet","N400CSLHYN","Castle Hayne aquifer","US","United States of America","37","North Carolina","129","New Hanover County","Tch","Castle Hayne","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","https://www.ncwater.org/?page=536&id=CC*29L1&tl=1"
"NCDWR","CC29L2","North Carolina Department of Environmental Quality Division of Water Resources","Eagle Point","34.289688","-77.767845","NAD83","GPS","<.05","26.8","1","Feet","NAVD88","Trimble R10","<.1 ft","450","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","129","New Hanover County","Kpd","Peedee","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","https://www.ncwater.org/?page=536&id=CC*29L2&tl=1"
"NCDWR","CC29L3","North Carolina Department of Environmental Quality Division of Water Resources","Eagle Point","34.289688","-77.767845","NAD83","GPS","<.05","26.33","1","Feet","NAVD88","Trimble R10","<.1 ft","24","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","129","New Hanover County","S","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","https://www.ncwater.org/?page=536&id=CC*29L3&tl=1"
"NCDWR","CC29L4","North Carolina Department of Environmental Quality Division of Water Resources","Eagle Point","34.289688","-77.767845","NAD83","GPS","<.05","25.88","1","Feet","NAVD88","Trimble R10","<.1 ft","178","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","129","New Hanover County","Kpd","Peedee","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","https://www.ncwater.org/?page=536&id=CC*29L4&tl=1"
"NCDWR","BB28J2","North Carolina Department of Environmental Quality Division of Water Resources","Topsail Beach","34.399976","-77.67817","NAD83","GPS","<.05 ft","59.402","1","Feet","NAVD88","Trimble R10","<.1 ft","493","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","141","Pender County","","Peedee","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=BB*28J2&tl=1"
"NCDWR","BB28J3","North Carolina Department of Environmental Quality Division of Water Resources","Topsail Beach","34.399976","-77.67817","NAD83","GPS","<.05 ft","59.192","1","Feet","NAVD88","Trimble R10","<.1 ft","612","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","141","Pender County","","Black Creek","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=BB*28J3&tl=1"
"NCDWR","BB28J4","North Carolina Department of Environmental Quality Division of Water Resources","Topsail Beach","34.399976","-77.67817","NAD83","GPS","<.05 ft","59.212","1","Feet","NAVD88","Trimble R10","<.1 ft","160","1","Feet","N400CSLHYN","Castle Hayne aquifer","US","United States of America","37","North Carolina","141","Pender County","","Castle Hayne","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=BB*28J4&tl=1"
"NCDWR","BB28J5","North Carolina Department of Environmental Quality Division of Water Resources","Topsail Beach","34.399976","-77.67817","NAD83","GPS","<.05 ft","59.222","1","Feet","NAVD88","Trimble R10","<.1 ft","15","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","141","Pender County","","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=BB*28J5&tl=1"
"NCDWR","HH39J2","North Carolina Department of Environmental Quality Division of Water Resources","Calabash","33.892777","-78.589421","NAD83","GPS","<.05","50.233","1","Feet","NAVD88","Trimble R10","<.1 ft","1140","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","Klcf","Lower Cape Fear","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=HH*39J2&tl=1"
"NCDWR","HH39J6","North Carolina Department of Environmental Quality Division of Water Resources","Calabash","33.892777","-78.589421","NAD83","GPS","<.05","48.053","1","Feet","NAVD88","Trimble R10","<.1 ft","820","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","Kucf","Upper Cape Fear","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=HH*39J6&tl=1"
"NCDWR","HH39J4","North Carolina Department of Environmental Quality Division of Water Resources","Calabash","33.892777","-78.589421","NAD83","GPS","<.05","46.503","1","Feet","NAVD88","Trimble R10","<.1 ft","516","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","019","Brunswick County","Kbc","Black Creek","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=HH*39J4&tl=1"
"NCDWR","CC38B5","North Carolina Department of Environmental Quality Division of Water Resources","Lake Waccamaw","34.325959","-78.529773","NAD83","GPS","<.05 ft","62.425","1","Feet","NAVD88","Trimble R10","<.1 ft","51","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","047","Columbus County","","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=CC*38B5&tl=1"
